rating,is_recommended,helpfulness,total_feedback_count,product_id,brand_name,price_usd,positive_ratio,tone_dark,tone_deep,tone_fair,tone_fairLight,tone_light,tone_lightMedium,tone_medium,tone_mediumTan,tone_notSureST,tone_olive,tone_porcelain,tone_rich,tone_tan,eye_Grey,eye_blue,eye_brown,eye_gray,eye_green,eye_hazel,skin_combination,skin_dry,skin_normal,skin_oily,hair_auburn,hair_black,hair_blonde,hair_brown,hair_brunette,hair_gray,hair_red
-0.5204627019018476,-1.6330391765690122,-0.1611844010888319,-0.09116055797222522,P442838,0.64161622638812,-0.058005869686503744,-0.48895823238747643,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,-0.45397259577069987,P442838,0.64161622638812,-0.058005869686503744,1.23071047790925,-0.015683501048580288,-0.1571447388331074,1.8013275086222982,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,2.813852014213743,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,-0.15162923093863767,P442838,0.64161622638812,-0.058005869686503744,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,2.084136945316481,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.13468714403031878,0.6123551806644243,0.5451133065748452,-0.09116055797222522,P442838,0.64161622638812,-0.058005869686503744,0.23267033889095046,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,0.09024546092701212,P442838,0.64161622638812,-0.058005869686503744,1.23071047790925,-0.015683501048580288,-0.1571447388331074,1.8013275086222982,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,6.6096000776758945
-1.8307623937661803,-1.6330391765690122,0.584351085182617,0.8158695365239614,P442838,0.64161622638812,-0.058005869686503744,0.07680638696354707,-0.015683501048580288,-0.1571447388331074,1.8013275086222982,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,0.09024546092701212,P442838,0.64161622638812,-0.058005869686503744,1.23071047790925,-0.015683501048580288,-0.1571447388331074,1.8013275086222982,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,-0.37307335953345955,-0.2120979039050501,P442838,0.64161622638812,-0.058005869686503744,-0.5996801667361228,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.511249403588066,6.059712856171319,P442838,0.64161622638812,-0.058005869686503744,-0.43918416173393343,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,4.176383228434419,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,2.8313653440966715,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.19196242920393927,-0.45397259577069987,P411393,-0.670300980263666,-0.3110255919180763,-0.04572591736487697,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,2.084136945316481,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,2.813852014213743,-1.14621028111549,-0.4834958157869572,-0.3647539123170184,2.6422252494613465,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,-0.1611844010888319,-0.5749099417035248,P411393,-0.670300980263666,-0.3110255919180763,-0.29461505929522697,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,2.813852014213743,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,1.7833683039865607,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,1.8013275086222982,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,0.8982601368676164,-0.33303524983787497,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,3.8783269741401636,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,2.8313653440966715,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,5.626957490723528,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.13468714403031878,0.6123551806644243,0.8982601368676164,-0.5144412687371124,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,-0.4834958157869572,-0.3647539123170184,2.6422252494613465,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.175612547834014,-1.6330391765690122,0.8982601368676164,-0.5144412687371124,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,4.176383228434419,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.175612547834014,-1.6330391765690122,0.29286379986556665,-0.3935039228042874,P411393,-0.670300980263666,-0.3110255919180763,0.028832348527909585,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,4.020709203743821,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,4.176383228434419,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,0.8158695365239614,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.6752175073629534,0.3321201527926619,P411393,-0.670300980263666,-0.3110255919180763,0.3587516713344297,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.6964614426224965,0.4530574987254868,P411393,-0.670300980263666,-0.3110255919180763,0.38210008411396995,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,4.176383228434419,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,2.813852014213743,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.13468714403031878,0.6123551806644243,0.8982601368676164,0.4530574987254868,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,-0.4834958157869572,-0.3647539123170184,2.6422252494613465,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,0.029776787960599675,P411393,-0.670300980263666,-0.3110255919180763,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,0.6123551806644243,-0.1611844010888319,-0.5749099417035248,P411393,-0.670300980263666,-0.3110255919180763,-0.29461505929522697,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.13468714403031878,0.6123551806644243,0.5130079459121727,-0.15162923093863767,P411393,-0.670300980263666,-0.3110255919180763,0.20457598299087082,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.6964614426224965,0.4530574987254868,P411393,-0.670300980263666,-0.3110255919180763,0.38210008411396995,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,-0.5143312313816031,-0.45397259577069987,P475921,-1.4973792192397921,1.010299624180136,-0.6256894278717551,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,2.084136945316481,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,0.8982601368676164,-0.03069188500581277,P502656,-0.670300980263666,0.7291665994783887,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,4.028763110855468,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
-1.175612547834014,-1.6330391765690122,-1.7503512080235044,-0.33303524983787497,P502656,-0.670300980263666,0.7291665994783887,-1.3491858556675833,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,-0.4834958157869572,2.7415744320539877,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,-2.1837614378540677,-0.15162923093863767,P502656,-0.670300980263666,0.7291665994783887,-1.5750367356619208,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,4.028763110855468,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,1.973942228875503,-0.4885219241993067,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
-0.5204627019018476,-1.6330391765690122,-0.7599994728588741,0.5739948446583116,P502656,-0.670300980263666,0.7291665994783887,-0.8721317593226501,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.8982601368676164,-0.45397259577069987,P502656,-0.670300980263666,0.7291665994783887,1.23071047790925,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,2.8313653440966715,-0.35538471637763935,-1.14621028111549,-0.4834958157869572,2.7415744320539877,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
-0.5204627019018476,0.6123551806644243,-0.1611844010888319,-0.5749099417035248,P502656,-0.670300980263666,0.7291665994783887,-0.29461505929522697,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,22.523598735548457,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,-2.491962371879684,-0.5144412687371124,P502656,-0.670300980263666,0.7291665994783887,-1.9677599141517115,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,2.813852014213743,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
-1.8307623937661803,-1.6330391765690122,-0.3125322871075717,0.029776787960599675,P502656,-0.670300980263666,0.7291665994783887,-0.6071078178796864,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,4.028763110855468,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,1.973942228875503,-0.4885219241993067,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.19196242920393927,-0.09116055797222522,P502656,-0.670300980263666,0.7291665994783887,-0.2070739540706118,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,-0.7033931989156782,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,24.992306508511465,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,-1.0630958871967016,8.241585333754625,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,-1.2206289390452802,-0.45397259577069987,P502656,-0.670300980263666,0.7291665994783887,-1.057277827897466,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,2.1733463141585863,-1.2095671520573632,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,-1.14621028111549,2.0682702256116947,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,2.0469910365619963,-1.0630958871967016,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
0.7898369899624852,0.6123551806644243,0.050704557355795765,-0.5144412687371124,P375850,0.4419766514628482,0.8135065068889129,-0.14679574164322104,-0.015683501048580288,-0.1571447388331074,-0.5551461326235039,-0.2394416281512713,1.4216799388187984,-0.4798149191909975,-0.2482151401023079,-0.2578431387213563,-0.011089228054693062,-0.0400123133756957,-0.044397878498062746,-0.08621010001864529,-0.19400296991226518,-0.08764601424853169,-0.4601199511947781,0.8267420277568646,-0.024802368441642027,-0.35318649431270877,-0.35538471637763935,0.8724402637767318,-0.4834958157869572,-0.3647539123170184,-0.3784688683161529,-0.1777159329261997,-0.5066004391474368,-0.4885219241993067,0.9406489217420639,-0.12133587889994332,-0.07118098464746815,-0.15129508415759185
